,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,InventoryID,Description,ItemStatus,ItemClass,Type,ValuationMethod,PlanningMethod,PostingClass,TaxCategory,DefaultWarehouse,DefaultReceivingLocation,DefaultIssueLocation,BaseUnit,SalesUnit,PurchaseUnit,MfgDfltMarkFor,MakeToOrder,DefaultVendorIDUS,DefaultVendorIDCA,InvPlanningSource,EDGQBID,EDLQBID,EDGOldName,EDLOldName,PiecesOfMedia,PriceGroup,ItemHeight,ItemWidth,ItemIsMetric,VendorItemID,CycleID,SalesAccount,SalesSubAccount,SafetyStock,ReorderPoint,MinOrderQty,MaxOrderQty,LeadTime,ItemHeightText,ItemWidthText
,2P271/223C24T                 ,27 1/2 X 23 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,8000341F-1501776123,NULL,NULL,4,NULL,23,27.5,FALSE,NULL,101,40100,0,0,0,0,0,0,23,27 1/2
,2P271/224C24TEX               ,27 1/2 X 24 X 2 CARBON 24 VOLT PANEL ELECTRICAL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80002A9C-1418223689,NULL,NULL,4,NULL,24,27.5,FALSE,NULL,101,40100,0,0,0,0,0,0,24,27 1/2
,2P271/420C24T                 ,27 1/4 X 20 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,8000084C-1626930358,80004006-1608065582,NULL,NULL,4,NULL,20,27.25,FALSE,NULL,101,40100,0,0,0,0,0,0,20,27 1/4
,2P287/820C24T                 ,28 7/8 X 20 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000866-1626930382,80000BDF-1171040144,NULL,NULL,4,NULL,20,28.875,FALSE,NULL,101,40100,0,0,0,0,0,0,20,28 7/8
,2P287/8241/2C24TX             ,"28 7/8 X 24 1/2 X 2 CARBON, 24 VOLT PANEL TANDEM EXACT",AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001DC8-1684418726,80004A06-1682968761,NULL,NULL,2,NULL,24.5,28.875,FALSE,NULL,101,40100,0,0,0,0,0,0,24 1/2,28 7/8
,2P287/824C24T                 ,"28 7/8 X 24 X 2 CARBON, 24 VOLT PANEL TANDEM",AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000867-1626930383,800041EC-1615478686,NULL,NULL,4,NULL,24,28.875,FALSE,NULL,101,40100,0,0,0,0,0,0,24,28 7/8
,2P287592C24TX                 ,287 MM X 592 MM X 50 MM CARBON 24 VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000868-1626930384,800037F0-1538058168,NULL,NULL,2,NULL,592,287,TRUE,NULL,101,40100,0,0,0,0,0,0,592,287
,2P291/2151/4C24TX             ,29 1/2 X 15 1/4 X 2 CARBON 24 VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001994-1658959160,800047D4-1657636804,NULL,NULL,2,NULL,15.25,29.5,FALSE,NULL,101,40100,0,0,0,0,0,0,15 1/4,29 1/2
,2P291/2191/4C24TX             ,29 1/2 X 19 1/4 X 2 CARBON 24 VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001997-1658959787,800047D5-1657636940,NULL,NULL,2,NULL,19.25,29.5,FALSE,NULL,101,40100,0,0,0,0,0,0,19 1/4,29 1/2
,2P291/2231/2C24T              ,29 1/2 X 23 1/2  X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,800042B2-1620397566,NULL,NULL,4,NULL,23.5,29.5,FALSE,NULL,101,40100,0,0,0,0,0,0,23 1/2,29 1/2
,2P291/2241/2C24TX             ,29 1/2 X 24 1/2 X 2 CARBON 24 VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000869-1626930384,800040AA-1611073171,NULL,NULL,2,NULL,24.5,29.5,FALSE,NULL,101,40100,0,0,0,0,0,0,24 1/2,29 1/2
,2P291/2241/4C24TX             ,29 1/2 X 24 1/4 X 2 CARBON 24 VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001993-1658959081,800047D3-1657636624,NULL,NULL,2,NULL,24.25,29.5,FALSE,NULL,101,40100,0,0,0,0,0,0,24 1/4,29 1/2
,2P291/225C24T                 ,29 1/2 X 25 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,8000086A-1626930385,800041E4-1615300475,NULL,NULL,4,NULL,25,29.5,FALSE,NULL,101,40100,0,0,0,0,0,0,25,29 1/2
,2P293/820C24T                 ,29 3/8 X 20 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000876-1626930397,8000312F-1465912332,NULL,NULL,4,NULL,20,29.375,FALSE,NULL,101,40100,0,0,0,0,0,0,20,29 3/8
,2P592592C24TX                 ,592 MM X 592 MM X 50 MM CARBON 24 VOLT PANEL TANDEM ELECTRICAL EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,8000091F-1626930549,800037EF-1538058136,NULL,NULL,4,NULL,592,592,TRUE,NULL,101,40200,0,0,0,0,0,0,592,592
,2P592592C24X                  ,"592 MM X 592 MM X 50 MM CARBON 24 VOLT PANEL, W/ 2 MEDIA PADS EXACT",AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000920-1626930550,800039E3-1554382085,NULL,NULL,4,NULL,592,592,TRUE,NULL,101,40200,0,0,0,0,0,0,592,592
,2P592980C24X                  ,"592 MM X 980 MM X 50 MM CARBON 24 VOLT PANEL, W/ 2 MEDIA PADS EXACT",AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000921-1626930551,80003C00-1572536394,NULL,NULL,4,NULL,980,592,TRUE,NULL,101,40200,0,0,0,0,0,0,980,592
,2P594594C24TX                 ,594 MM X 594 MM X 50 MM CARBON 24 VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000922-1626930552,80003AAD-1560263708,NULL,NULL,4,NULL,594,594,TRUE,NULL,101,40200,0,0,0,0,0,0,594,594
,2P594594C24X                  ,"594 MM X 594 MM X 50 MM CARBON 24 VOLT PANEL, W/ 2 MEDIA PADS EXACT",AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000923-1626930553,80003AAE-1560263789,NULL,NULL,4,NULL,594,594,TRUE,NULL,101,40200,0,0,0,0,0,0,594,594
,2P595292C24TEX                ,595 MM X 292 MM X 50 MM CARBON 24 VOLT PANEL TANDEM ELECTRICAL EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80003466-1505304415,NULL,NULL,4,NULL,292,595,TRUE,NULL,101,40200,0,0,0,0,0,0,292,595
,2P595295C24TEX                ,595 MM X 295 MM X 50 MM CARBON 24 VOLT PANEL TANDEM ELECTRICAL EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000924-1626930554,80003A68-1558020292,NULL,NULL,4,NULL,295,595,TRUE,NULL,101,40200,0,0,0,0,0,0,295,595
,2P595595C24TEX                ,595 MM X 595 MM X 50 MM CARBON 234 VOLT PANEL TANDEM ELECTRICAL EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000925-1626930555,80003465-1505304365,NULL,NULL,4,NULL,595,595,TRUE,NULL,101,40200,0,0,0,0,0,0,595,595
,2P595595C24X                  ,595 MM X 595 MM X 50 MM CARBON 24 VOLT PANEL EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000926-1626930556,80003D1E-1582732899,NULL,NULL,2,NULL,595,595,TRUE,NULL,101,40200,0,0,0,0,0,0,595,595
,2P301/4231/2C24TX             ,30 1/4 X 23 1/2 X 2 CARBON 24 VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000880-1626930406,800040D9-1611680938,NULL,NULL,2,NULL,23.5,30.25,FALSE,NULL,101,40100,0,0,0,0,0,0,23 1/2,30 1/4
,2P301/424C24T                 ,30 1/4 X 24 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001A00-1661521791,80000BE3-1171040146,NULL,NULL,4,NULL,24,30.25,FALSE,NULL,101,40100,0,0,0,0,0,0,24,30 1/4
,2P301/425C24T                 ,30 1/4 X 25 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,8000196F-1656607337,80004705-1650475669,NULL,NULL,4,NULL,25,30.25,FALSE,NULL,101,40100,0,0,0,0,0,0,25,30 1/4
,2P30111/2C24T                 ,30 X 11 1/2 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001AD4-1669906738,800048BE-1669059630,NULL,NULL,4,NULL,11.5,30,FALSE,NULL,101,40100,0,0,0,0,0,0,11 1/2,30
,2P3012C24T                    ,30 X 12 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000881-1626930407,800014F8-1202932839,NULL,NULL,2,NULL,12,30,FALSE,NULL,101,40100,0,0,0,0,0,0,12,30
,2P3012C24TE                   ,30 X 12 X 2 CARBON 24 VOLT PANEL ELECTRICAL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001EDC-1699903217,80004A8D-1689861923,NULL,NULL,2,NULL,12,30,FALSE,NULL,101,40100,0,0,0,0,0,0,12,30
,2P3016C24T                    ,30 X 16 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,8000185C-1649868670,80000BE4-1171040147,NULL,NULL,4,NULL,16,30,FALSE,NULL,101,40100,0,0,0,0,0,0,16,30
,2P3018C24T                    ,30 X 18 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80002656-1378394256,NULL,NULL,4,NULL,18,30,FALSE,NULL,101,40100,0,0,0,0,0,0,18,30
,2P30191/2C24T                 ,30 X 19 1/2 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001AD3-1669906668,800048BD-1669059605,NULL,NULL,4,NULL,19.5,30,FALSE,NULL,101,40100,0,0,0,0,0,0,19 1/2,30
,2P30193/4C24T                 ,30 X 19 3/4 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80003275-1481115882,NULL,NULL,4,NULL,19.75,30,FALSE,NULL,101,40100,0,0,0,0,0,0,19 3/4,30
,2P3020C24T                    ,30 X 20 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000885-1626930411,80000BE6-1171040148,NULL,NULL,2,NULL,20,30,FALSE,NULL,101,40100,0,0,0,0,0,0,20,30
,2P311/2151/2C24TX             ,31 1/2 X 15 1/2 X 2 CARBON 24 VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001E12-1687380418,80004A52-1686236913,NULL,NULL,2,NULL,15.5,31.5,FALSE,NULL,101,40100,0,0,0,0,0,0,15 1/2,31 1/2
,2P311/216C24T                 ,31 1/2 X 16 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,8000188E-1651259488,80004680-1644348604,NULL,NULL,4,NULL,16,31.5,FALSE,NULL,101,40100,0,0,0,0,0,0,16,31 1/2
,2P311/2191/2C24TX             ,31 1/2 X 19 1/2 X 2 CARBON 24 VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001E11-1687380336,80004A53-1686236933,NULL,NULL,2,NULL,19.5,31.5,FALSE,NULL,101,40100,0,0,0,0,0,0,19 1/2,31 1/2
,2P311/220C24T                 ,31 1/2 X 20 X 2  24 VOLT TANDEM PANEL,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000899-1626930429,80001F95-1318601515,NULL,NULL,4,NULL,20,31.5,FALSE,NULL,101,40100,0,0,0,0,0,0,20,31 1/2
,2P311/224C24T                 ,31 1/2 X 24 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,8000089A-1626930430,80001F96-1318601573,NULL,NULL,4,NULL,24,31.5,FALSE,NULL,101,40100,0,0,0,0,0,0,24,31 1/2
,2P311/224C24TEX               ,31 1/2  X 24 X  2 CARBON 24 VOLT PANEL ELECTRICAL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80002A9E-1418224280,NULL,NULL,4,NULL,24,31.5,FALSE,NULL,101,40100,0,0,0,0,0,0,24,31 1/2
,2P311/225C24                  ,31 1/2 X 25 X 2 CARBON 24 VOLT PANEL,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,8000089B-1626930431,80003F47-1603375324,NULL,NULL,4,NULL,25,31.5,FALSE,NULL,101,40100,0,0,0,0,0,0,25,31 1/2
,2P311/225C24T                 ,31 1/2 X 25 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,800017B4-1644509355,80004622-1640801910,NULL,NULL,4,NULL,25,31.5,FALSE,NULL,101,40100,0,0,0,0,0,0,25,31 1/2
,2P311/412C24T                 ,31 1/4 X 12 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,8000089C-1626930432,800019F8-1256582299,NULL,NULL,4,NULL,12,31.25,FALSE,NULL,101,40100,0,0,0,0,0,0,12,31 1/4
,2P311/4151/2C24TX             ,31 1/4 X 15 1/2 X CARBON 24VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,8000089D-1626930433,8000391F-1549547141,NULL,NULL,2,NULL,15.5,31.25,FALSE,NULL,101,40100,0,0,0,0,0,0,15 1/2,31 1/4
,2P3032C24T                    ,30 X 32 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,8000088F-1626930420,80003D5C-1585922395,NULL,NULL,4,NULL,32,30,FALSE,NULL,101,40100,0,0,0,0,0,0,32,30
,2P311/416C24T                 ,31 1/4 X 16 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,8000089E-1626930434,80004213-1617283127,NULL,NULL,4,NULL,16,31.25,FALSE,NULL,101,40100,0,0,0,0,0,0,16,31 1/4
,2P3912C24T                    ,39 X 12 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,800017E5-1646337575,80004657-1642601036,NULL,NULL,4,NULL,12,39,FALSE,NULL,101,40100,0,0,0,0,0,0,12,39
,2P39151/2C24TX                ,39 X 15 1/2 X 2 CARBON 24 VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001B8F-1677191766,80004929-1674571176,NULL,NULL,4,NULL,15.5,39,FALSE,NULL,101,40100,0,0,0,0,0,0,15 1/2,39
,2P39153/4C24T                 ,39 X 15 3/4 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,800017C5-1645136106,80003F11-1602069422,NULL,NULL,4,NULL,15.75,39,FALSE,NULL,101,40200,0,0,0,0,0,0,15 3/4,39
,2P39153/8C24TX                ,39 X 15 3/8 X 2 CARBON 24 VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,800017FC-1647464692,800046A0-1646061997,NULL,NULL,4,NULL,15.375,39,FALSE,NULL,101,40200,0,0,0,0,0,0,15 3/8,39
,2P3915C24TX                   ,39 X 15 X 2 CARBON 24 VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000903-1626930524,80004087-1610473307,NULL,NULL,4,NULL,15,39,FALSE,NULL,101,40200,0,0,0,0,0,0,15,39
,2P3916C24T                    ,39 X 16 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000904-1626930525,80003CCD-1580242759,NULL,NULL,2,NULL,16,39,FALSE,NULL,101,40100,0,0,0,0,0,0,16,39
,2P39191/2C24TX                ,39 X 19 1/2 X 2 CARBON 24 VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000905-1626930526,80004088-1610473691,NULL,NULL,2,NULL,19.5,39,FALSE,NULL,101,40200,0,0,0,0,0,0,19 1/2,39
,2P39193/4C24T                 ,39 X 19 3/4 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,800017C7-1645136360,80004635-1641833178,NULL,NULL,4,NULL,19.75,39,FALSE,NULL,101,40200,0,0,0,0,0,0,19 3/4,39
,2P3920C24T                    ,39 X 20 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80000906-1626930526,80000C01-1171040163,NULL,NULL,4,NULL,20,39,FALSE,NULL,101,40200,0,0,0,0,0,0,20,39
,2P311/420C24T                 ,31 1/4 X 20 X 2 CARBON 24VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,8000089F-1626930435,80003EF3-1601300891,NULL,NULL,4,NULL,20,31.25,FALSE,NULL,101,40100,0,0,0,0,0,0,20,31 1/4
,2P311/4231/4C24TX             ,31 1/4 X 23 1/4 X 2 CARBON 24 VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,80002ED0-1453816823,NULL,NULL,4,NULL,23.25,31.25,FALSE,NULL,101,40100,0,0,0,0,0,0,23 1/4,31 1/4
,2P311/425C24T                 ,31 1/4 X 25 X 2 CARBON 24 VOLT PANEL TANDEM,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,800008A0-1626930436,800023AB-1354807781,NULL,NULL,4,NULL,25,31.25,FALSE,NULL,101,40100,0,0,0,0,0,0,25,31 1/4
,2P31151/2C24TX                ,31 X 15 1/2 X 2 CARBON 24 VOLT PANEL TANDEM EXACT,AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,NULL,8000326E-1481048053,NULL,NULL,4,NULL,15.5,31,FALSE,NULL,101,40100,0,0,0,0,0,0,15 1/2,31
,2P31151/2C24X                 ,"31 X 15 1/2 X 2 CARBON 24 VOLT PANEL, W/ 2 MEDIA PADS EXACT",AC,2INP      ,F,Average,Inventory Replenishment,STCKFG,TAXABLE,EDL-ON1   ,ZONE 1    ,ZONE 1    ,EACH,EACH,EACH,Purchase,FALSE,NULL,NULL,Purchase,80001800-1647467160,800046A6-1646082451,NULL,NULL,4,NULL,15.5,31,FALSE,NULL,101,40200,0,0,0,0,0,0,15 1/2,31
